State,ST_CEN_CD,District Name,DISTRICT,DT_CEN_CD,Category,Indicator,NFHS 5,NFHS 4,Change
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Maternal and Child Health,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),92.5,78.3,14.2
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Maternal and Child Health,Mothers whose last birth was protected against neonatal tetanus (%),91.1,96.2,-5.1
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Maternal and Child Health,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),99.2,99.4,-0.2
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Nutritional Status of Women,Women who are overweight or obese,35.9,30,-5.9
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Nutritional Status of Women,Women who have high risk waisttohip ratio,79.3,0,-79.3
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Nutritional Status of Women,Women whose Body Mass Index (BMI) is below normal (BMI <18),8.6,14.5,5.9
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Population and Household Profile,Children age 5 years who attended preprimary school during the school year 2019-20 (%),30.1,0,30.1
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Population and Household Profile,Children under age 5 years whose birth was registered with the civil authority (%),100,99.6,0.4
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Population and Household Profile,Deaths in the last 3 years registered with the civil authority (%),92.6,0,92.6
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Population and Household Profile,Female population age 6 years and above who ever attended school (%),82.7,83.8,-1.1
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Population and Household Profile,Households using clean fuel for cooking (%),61.3,35.5,25.8
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Population and Household Profile,Households using iodized salt (%),99.9,99.4,0.5
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Population and Household Profile,Households with any usual member covered under a health insurance/financing scheme (%),2.1,3.2,-1.1
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Population and Household Profile,Population below age 15 years (%),19.8,22.6,-2.8
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Population and Household Profile,Population living in households that use an improved sanitation facility (%),86.4,49.9,36.5
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Population and Household Profile,Population living in households with an improved drinkingwater source (%),92.2,90.3,1.9
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Population and Household Profile,Population living in households with electricity (%),93.2,92.7,0.5
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Population and Household Profile,"Sex ratio at birth for children born in the last five years (females per 1,000 males)",844,975,-13.4
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Population and Household Profile,"Sex ratio of the total population (females per 1,000 males)",950,951,-0.1
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Quality of Family Planning Services,Current users ever told about side effects of current method (%),83.2,75.5,7.7
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Quality of Family Planning Services,Health worker ever talked to female non-users about family planning (%),23.2,32,-8.8
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Screening for Cancer among Women,Ever undergone a breast examination for breast cancer (%),0.3,0,0.3
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Screening for Cancer among Women,Ever undergone a screening test for cervical cancer (%),1.7,0,1.7
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Screening for Cancer among Women,Ever undergone an oral cavity examination for oral cancer (%),15.8,0,15.8
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who consume alcohol (%),45.3,0,45.3
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who use any kind of tobacco (%),70.5,0,70.5
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who consume alcohol (%),5.1,0,5.1
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who use any kind of tobacco (%),46.8,0,46.8
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Treatment of Childhood Diseases,Children age 12-23 months who received most of their vaccinations in a private health facility (%),0,0,0
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),0,0,0
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),0,0,0
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),0,0,0
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Treatment of Childhood Diseases,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),0,0,0
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Treatment of Childhood Diseases,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),4.5,4.9,0.4
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Treatment of Childhood Diseases,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),7,0.4,-6.6
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Unmet Need for Family Planning,Total unmet need (%),5.8,12.2,-6.4
Andaman & Nicobar Island,35,North & Middle Andaman,North & Middle Andaman_2,2,Unmet Need for Family Planning,Unmet need for spacing (%),1.3,6.2,-4.9
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Anaemia among Children and Women,All women age 15-19 years who are anaemic (%),43.2,68.4,25.2
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Anaemia among Children and Women,All women age 15-49 years who are anaemic (%),57.7,67,9.3
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Anaemia among Children and Women,Children age 6-59 months who are anaemic ,43.4,49.6,6.2
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Anaemia among Children and Women,Nonpregnant women age 15-49 years who are anaemic ,57.6,67,9.4
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Anaemia among Children and Women,Pregnant women age 15-49 years who are anaemic,0,0,0
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Blood Sugar Level among men,Male Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),18.1,0,18.1
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Blood Sugar Level among men,Male Blood sugar level  very high (>160 mg/dl) (%),7.8,0,7.8
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Blood Sugar Level among men,MaleBlood sugar level  high (141-160 mg/dl) (%),9.3,0,9.3
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Blood Sugar Level among women,Female Blood sugar level  high (141-160 mg/dl) (%),7.5,0,7.5
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Blood Sugar Level among women,Female Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),18.4,0,18.4
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Blood Sugar Level among women,Female Blood sugar level  very high (>160 mg/dl) (%),9.5,0,9.5
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Characteristics of Women,Women who are literate (%),86.7,0,86.7
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Characteristics of Women,Women with 10 or more years of schooling (%),57.5,53.2,4.3
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Child Feeding Practices and Nutritional Status of Children,Breastfeeding children age 6-23 months receiving an adequate diet (%),22.3,11.5,10.8
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Child Feeding Practices and Nutritional Status of Children,Children age 6-8 months receiving solid or semisolid food and breastmilk (%),0,0,0
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are overweight (weight fo rheight)20 (%),7.2,3,-4.2
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are severely wasted (weight for height) (%),3.5,4,0.5
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are stunted (height for age) (%),21.1,20.1,-1
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are underweight (weight for age) (%),17.4,18.5,1.1
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are wasted (weight for height) (%),12.6,15.6,3
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Child Feeding Practices and Nutritional Status of Children,Children under age 3 years breastfed within one hour of birth (%),51.1,41.7,9.4
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Child Feeding Practices and Nutritional Status of Children,Children under age 6 months exclusively breastfed (%),0,0,0
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Child Feeding Practices and Nutritional Status of Children,Nonbreastfeeding children age 6-23 months receiving an adequate diet (%),0,0,0
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Child Feeding Practices and Nutritional Status of Children,Total children age 6-23 months receiving an adequate diet (%),23.5,11.9,11.6
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall (%),76.3,69.1,7.2
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),96.6,79.8,16.8
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),94.8,81,13.8
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),85.3,82.3,3
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of polio vaccine (%),79,82.3,-3.3
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),0,0,0
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received BCG (%),100,86.6,13.4
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received the first dose of measlescontaining vaccine (MCV) (%),81.7,73.1,8.6
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who received most of their vaccinations in a public health facility (%),93.1,91.4,1.7
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Child Vaccinations and Vitamin A Supplementation,Children age 24-35 months who have received a second dose of measlescontaining vaccine (MCV) (%),33.7,0,33.7
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Child Vaccinations and Vitamin A Supplementation,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),84,79.6,4.4
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Current Use of Family Planning Methods,Any method (%),57.1,45.6,11.5
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Current Use of Family Planning Methods,Any modern method (%),50.5,43.9,6.6
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Current Use of Family Planning Methods,Condom (%),10.6,3.9,6.7
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Current Use of Family Planning Methods,Female sterilization (%),34,36.3,-2.3
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Current Use of Family Planning Methods,Injectables (%),0.3,0,0.3
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Current Use of Family Planning Methods,IUD/PPIUD (%),2.8,1.6,1.2
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Current Use of Family Planning Methods,Male sterilization (%),0,0,0
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Current Use of Family Planning Methods,Pill (%),1.8,2.1,-0.3
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Delivery Care,Births attended by skilled health personnel (%),96.9,97.9,-1
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Delivery Care,Births delivered by caesarean section (%),37.1,23,14.1
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Delivery Care,Births in a private health facility that were delivered by caesarean section (%),79.1,0,79.1
Andaman & Nicobar Island,35,South Andaman,South Andaman_3,3,Delivery Care,Births in a public health facility that were delivered by caesarean section (%),29.6,20.2,9.4
